customer_id,age,gender,state,occupation,emp_years,monthly_income,active_loans,past_defaults,cibil_score,lender_type,gold_type,gold_weight_g,gold_purity_kt,market_value_inr,recoverable_value,loan_amount_inr,ltv_ratio,interest_rate_pct,tenure_months,emi_inr,income_to_emi,total_debt_burden,loan_year,loan_month,loan_quarter,default_status
GLC003003,44,Male,Maharashtra,Salaried,3,67620,3,0,550,Bank,Jewellery,129.3,22,694352.91,576833.27,520764.68,75,17.29,15,38852.91,1.7404,1.7237,2024,2,1,0
GLC003004,40,Female,Andhra Pradesh,Small Business,2,76576,0,0,501,NBFC,Bar,170.98,20,853556.42,795915.14,742901.37,87.036,24.97,9,91368.36,0.8381,1.1932,2024,2,1,0
GLC003005,54,Female,Tamil Nadu,Salaried,9,105475,1,0,693,Bank,Bar,106.8,18,525748.95,474642.19,338046.59,64.2981,12.98,6,58493.2,1.8032,0.5546,2023,8,3,0
GLC003006,53,Male,Kerala,Professional,5,284223,1,0,765,Bank,Jewellery,121.88,20,638698.26,513745.77,407895.06,63.8635,11.37,9,47495.78,5.9842,0.1671,2024,6,2,0
GLC003007,56,Female,Kerala,Daily Wage,1,12130,0,2,305,NBFC,Jewellery,24.63,22,141988,121204.46,124313.05,87.5518,27.13,24,6768.37,1.7922,0.558,2023,9,3,1
GLC003008,29,Female,Karnataka,Salaried,13,58036,0,0,824,NBFC,Bar,79.48,24,522360.51,490617.92,379636.99,72.6772,10.57,12,33476.85,1.7336,0.5768,2023,7,3,0
GLC003009,33,Male,Maharashtra,Daily Wage,5,20737,3,2,300,NBFC,Coin,7.71,24,50355.36,44985.41,45319.82,90,27.3,12,4358.13,4.7582,0.6305,2022,12,4,1
GLC003010,54,Male,Maharashtra,Small Business,7,23006,3,0,505,Bank,Jewellery,150.52,20,816211.97,640212.25,560158.11,68.629,24.04,21,32939.82,0.6984,4.2954,2023,2,1,0
GLC003011,35,Male,Kerala,Farmer,3,25824,0,1,527,NBFC,Jewellery,83.2,22,466737.71,355614.28,410058.95,87.8564,23.91,9,50220.57,0.5142,1.9447,2024,4,2,1
GLC003012,25,Female,Rajasthan,Farmer,3,32339,0,1,358,Bank,Coin,180.27,20,898095.39,820887.53,667955.75,74.3747,27.06,18,45559.18,0.7098,1.4088,2023,1,1,1
GLC003013,47,Female,Andhra Pradesh,Farmer,2,53550,3,0,338,Bank,Jewellery,25.22,20,132225.4,100409.87,90827.08,68.6911,26.72,21,5461.95,9.8042,0.306,2022,2,1,0
GLC003014,35,Male,Telangana,Salaried,13,103614,1,0,766,NBFC,Bar,9.28,22,53587.07,48984.73,42244.29,78.833,13.68,15,3079.92,33.6418,0.0297,2023,7,3,0
GLC003015,61,Male,Kerala,Farmer,2,49809,3,0,336,Bank,Jewellery,78.13,24,456410.87,379363.73,342308.15,75,27.32,9,42493.67,1.1722,2.5594,2024,8,3,1
GLC003016,45,Male,Andhra Pradesh,Salaried,4,70652,1,0,611,NBFC,Bar,194.84,24,1203721.11,1089370.35,978365.26,81.2784,20.98,18,63823.92,1.107,0.9034,2023,12,4,0
GLC003017,43,Male,Karnataka,Small Business,8,53117,0,1,465,NBFC,Jewellery,194.21,24,1220334.23,944215.48,1098300.81,90,23.33,15,85119.15,0.624,1.6025,2024,9,3,1
GLC003018,37,Male,Telangana,Daily Wage,1,19900,2,2,300,NBFC,Bar,137.53,20,714894.71,671744.41,643405.24,90,28.32,9,80187.4,0.2482,8.059,2022,10,4,1
GLC003019,59,Female,Maharashtra,Salaried,6,81644,1,0,651,Bank,Jewellery,54.44,22,333576.63,266898.25,234388.62,70.2653,13.78,12,21020.82,3.884,0.2575,2023,12,4,0
GLC003020,45,Female,Andhra Pradesh,Farmer,7,38404,0,0,469,Bank,Bar,98.68,22,541902.49,494087.16,377725.54,69.7036,21.78,9,45869.54,0.8372,1.1944,2022,11,4,0
GLC003021,37,Male,Tamil Nadu,Small Business,1,31166,3,0,537,NBFC,Jewellery,195.27,22,1063546.2,888272.58,953603.18,89.6626,24.36,15,74381.29,0.419,7.1598,2023,2,1,1
GLC003022,33,Male,West Bengal,Salaried,4,111456,1,0,624,Bank,Jewellery,160.72,22,971474.85,829670.53,650399.5,66.9497,17.79,18,41434.17,2.69,0.3718,2024,11,4,0
GLC003023,41,Male,Tamil Nadu,Farmer,7,10538,2,1,356,Bank,Bar,135.27,18,673902.8,615065.98,489020.94,72.5655,25.63,21,29141.87,0.3616,5.5308,2024,8,3,1
GLC003024,31,Male,Kerala,Daily Wage,8,12614,2,0,401,Bank,Coin,186.13,24,1223701.63,1122719.94,917776.22,75,25.66,21,54706.07,0.2306,8.6739,2024,2,1,1
GLC003025,53,Female,Tamil Nadu,Small Business,4,57558,0,0,463,Bank,Coin,140.49,24,928630.8,864919.88,696473.1,75,24.22,18,46531.14,1.237,0.8084,2023,7,3,0
GLC003026,22,Male,Tamil Nadu,Professional,4,109344,0,1,773,Bank,Jewellery,62.62,24,391275.96,322198.93,237714.62,60.7537,9.49,3,80494.78,1.3584,0.7362,2024,7,3,0
GLC003027,40,Male,Kerala,Salaried,8,54790,4,0,798,Bank,Jewellery,114.77,24,757225.62,620335.2,528176.99,69.7516,10.73,21,27698.49,1.9781,2.0222,2024,2,1,0
GLC003028,48,Male,Maharashtra,Salaried,12,33189,1,0,635,NBFC,Jewellery,57.15,22,327289.98,261840.39,273465.51,83.5545,20.36,9,33020.52,1.0051,0.9949,2022,1,1,0
GLC003029,45,Male,Maharashtra,Salaried,7,55178,1,1,629,NBFC,Bar,115.56,22,651381.68,631413.4,551384.82,84.6485,20.07,21,31353.48,1.7599,0.5682,2023,8,3,0
GLC003030,34,Female,Tamil Nadu,Farmer,4,51998,0,1,351,NBFC,Jewellery,192.55,20,956664.67,817552.47,798839.87,83.5026,26.91,9,99006.29,0.5252,1.904,2024,10,4,0
GLC003031,49,Male,West Bengal,Small Business,1,37861,1,1,443,Bank,Coin,103.7,18,504540.07,443883.19,378405.05,75,26.7,21,22751.87,1.6641,0.6009,2023,3,1,0
GLC003032,32,Male,Maharashtra,Salaried,9,94407,2,0,644,Bank,Jewellery,103.7,22,601974.64,466935.99,392929.31,65.2734,19.37,18,25328.52,3.7273,0.5366,2024,3,1,0
GLC003033,41,Female,Maharashtra,Daily Wage,1,16634,1,2,300,NBFC,Jewellery,60.2,24,368924.59,290295.24,332032.13,90,30,9,41655.72,0.3993,2.5043,2023,2,1,1
GLC003034,49,Male,Karnataka,Farmer,2,36642,4,1,300,Bank,Coin,48.99,22,261640.87,222439.6,196230.65,75,24.65,21,11598.42,3.1592,1.2661,2023,4,2,1
GLC003035,47,Male,Karnataka,Farmer,0,54275,1,1,387,Bank,Jewellery,26.38,22,154854.52,117869.65,116140.89,75,25.27,12,11053.74,4.9101,0.2037,2023,3,1,0
GLC003036,34,Male,Kerala,Small Business,7,44586,4,1,450,Bank,Coin,133.97,22,789802.57,682777.71,544105.26,68.8913,23.12,9,66428.2,0.6712,5.9596,2024,8,3,0
GLC003037,55,Female,Telangana,Professional,5,283633,0,1,833,Bank,Coin,115.36,18,507872.47,462053.37,327780.38,64.5399,12.01,9,38266.76,7.412,0.1349,2023,7,3,0
GLC003038,42,Female,Rajasthan,Daily Wage,0,17928,2,1,300,Bank,Jewellery,105.42,20,554719.97,424485.95,416039.98,75,25.42,21,24749.35,0.7244,2.761,2023,2,1,1
GLC003039,50,Male,Kerala,Small Business,6,73372,1,0,650,Bank,Jewellery,187.61,20,960670.6,758898.85,640817.25,66.7052,12.75,15,46441.96,1.5799,0.633,2024,10,4,0
GLC003040,58,Female,Telangana,Farmer,1,23236,3,0,455,NBFC,Coin,130.17,22,762635.22,657523.4,686371.7,90,26.07,15,54109,0.4294,6.986,2022,6,2,1
GLC003041,54,Male,Karnataka,Professional,11,315726,0,0,900,NBFC,Coin,75.26,18,345262.41,324156.16,252178.63,73.0397,14.09,15,18434.1,17.1273,0.0584,2023,3,1,0
GLC003042,54,Male,Tamil Nadu,Daily Wage,4,21064,1,3,300,NBFC,Jewellery,55.15,20,296671.52,257101.21,267004.37,90,27.05,12,25643.58,0.8214,1.2174,2022,3,1,1
GLC003043,44,Female,Rajasthan,Small Business,6,51857,2,0,512,Bank,Bar,97.92,24,579508.23,543574.18,368194.03,63.5356,23.44,9,45009.04,1.1521,1.7359,2022,1,1,0
GLC003044,50,Male,Kerala,Salaried,6,110954,0,0,748,Bank,Coin,68,18,308052.02,275415.75,206102.82,66.9052,16.65,9,24518.2,4.5254,0.221,2022,2,1,0
GLC003045,44,Female,Tamil Nadu,Salaried,8,82962,0,0,760,NBFC,Coin,71.08,22,416485.89,373181.08,342306,82.1891,12.1,9,39977.2,2.0752,0.4819,2023,3,1,0
GLC003046,28,Male,Rajasthan,Small Business,5,45448,3,1,362,NBFC,Jewellery,139.71,20,760308.92,629524.58,671856.86,88.3663,29.13,21,41216.3,1.1027,2.7207,2022,8,3,1
GLC003047,45,Male,Andhra Pradesh,Farmer,5,35176,0,1,414,NBFC,Jewellery,61.61,20,333192.02,264715.82,274158.72,82.2825,28.31,15,21914.07,1.6052,0.623,2022,8,3,1
GLC003048,44,Male,Karnataka,Small Business,2,29265,1,0,429,Bank,Jewellery,8,20,41361.55,31267.99,28505.47,68.9178,27.38,24,1555.63,18.8123,0.0532,2024,12,4,0
GLC003049,48,Male,Telangana,Farmer,2,43458,1,2,337,Bank,Jewellery,73.5,18,334714.2,271019.88,251035.65,75,25.46,6,45000.53,0.9657,1.0355,2022,12,4,1
GLC003050,40,Male,Kerala,Farmer,0,10315,3,1,300,NBFC,Coin,186.75,18,865161.45,788254.17,778645.3,90,28.67,21,47586.63,0.2168,13.84,2022,7,3,1
GLC003051,33,Male,Tamil Nadu,Small Business,2,22157,2,0,632,NBFC,Jewellery,133.38,22,758122.56,660442.86,621446.71,81.9718,21.04,9,75243.22,0.2945,6.7918,2022,11,4,0
GLC003052,49,Female,West Bengal,Farmer,8,16945,2,2,377,Bank,Jewellery,105.63,24,623625.6,503451.46,442494.79,70.9552,27.22,18,30216.23,0.5608,3.5664,2022,8,3,1
GLC003053,27,Male,Tamil Nadu,Farmer,1,17989,2,0,477,NBFC,Jewellery,91.09,24,545498.9,427252.35,437661.4,80.2314,24.04,15,34069.7,0.528,3.7878,2023,7,3,1
GLC003054,58,Male,Karnataka,Salaried,2,116495,0,0,840,Bank,Jewellery,170.01,20,849198.41,695581,539229.95,63.4987,10.06,3,182765.4,0.6374,1.5689,2024,12,4,0
GLC003055,39,Male,Tamil Nadu,Professional,15,312012,3,0,759,NBFC,Jewellery,29.12,24,176003.31,136583.85,147242.26,83.6588,14.37,6,25579.13,12.1979,0.2459,2024,7,3,0
GLC003056,44,Male,Gujarat,Salaried,6,50777,3,0,671,NBFC,Jewellery,65.15,18,305395.24,258795.72,260584.6,85.327,16.67,18,16462.06,3.0845,0.9726,2024,12,4,0
GLC003057,48,Female,Uttar Pradesh,Daily Wage,4,13889,2,2,300,Bank,Jewellery,115.63,24,696063.64,572417.52,499420.09,71.7492,26.58,15,39495.54,0.3517,5.6873,2022,6,2,1
GLC003058,48,Male,Kerala,Daily Wage,8,26792,2,0,341,NBFC,Jewellery,134.8,22,814808.53,622223.76,705494.63,86.5841,27.85,12,68032.69,0.3938,5.0786,2022,12,4,1
GLC003059,26,Female,Karnataka,Professional,6,190558,0,0,840,NBFC,Bar,67.16,18,333647.34,321881.26,258786.89,77.563,14.35,15,18948.7,10.0565,0.0994,2024,5,2,0
GLC003060,51,Female,Gujarat,Farmer,7,19850,1,3,300,Bank,Jewellery,162.04,18,812778.3,639720.86,609583.72,75,26.01,24,32844.13,0.6044,1.6546,2024,12,4,1
GLC003061,45,Male,Gujarat,Daily Wage,2,24745,0,0,431,Bank,Jewellery,67.33,20,333790.43,258676.69,228731.89,68.5256,26.46,9,28298.05,0.8744,1.1436,2022,7,3,0
GLC003062,35,Female,Andhra Pradesh,Small Business,4,44480,3,1,459,Bank,Jewellery,11.22,18,54294.93,41334.58,35194.14,64.8203,22.59,15,2714.98,16.3832,0.1831,2022,11,4,0
GLC003063,33,Female,Tamil Nadu,Salaried,10,39236,0,0,684,NBFC,Jewellery,104.3,22,630304.17,547890.52,520540.48,82.5856,18.43,21,29187.7,1.3443,0.7439,2022,1,1,0
GLC003064,38,Female,Andhra Pradesh,Salaried,6,59849,3,2,604,Bank,Jewellery,199.05,22,1068703.84,912365.69,708962.1,66.3385,17.14,15,52843.44,1.1326,2.6488,2024,8,3,0
GLC003065,27,Male,Telangana,Farmer,4,42817,1,1,300,Bank,Jewellery,69.55,24,454838.96,389878.41,326079.05,71.6911,26.55,15,25782.46,1.6607,0.6022,2022,11,4,1
GLC003066,60,Male,West Bengal,Daily Wage,1,12034,4,3,300,Bank,Jewellery,66.58,22,386341.5,293251.12,289756.12,75,26.43,15,22893.46,0.5257,7.6096,2024,9,3,1
GLC003067,58,Male,Karnataka,Professional,7,305916,2,0,862,Bank,Jewellery,99.98,22,556472.86,488955.56,382609.59,68.7562,12.47,3,130196.3,2.3497,0.8512,2023,12,4,0
GLC003068,46,Male,Tamil Nadu,Farmer,4,43296,2,0,552,Bank,Jewellery,39.95,20,210641,184569.04,147966.03,70.2456,18.02,9,17699.61,2.4462,0.8176,2024,5,2,0
GLC003069,39,Female,Kerala,Salaried,3,72675,2,0,665,NBFC,Jewellery,122.36,22,704795.85,596154.66,566758.06,80.4145,17.09,21,31415.45,2.3134,0.8645,2022,7,3,0
GLC003070,39,Female,Uttar Pradesh,Salaried,5,72203,3,2,439,Bank,Jewellery,87.15,20,470804.53,409495.8,337241.99,71.631,25.7,21,20108.76,3.5906,0.8355,2024,3,1,1
GLC003071,50,Male,Andhra Pradesh,Salaried,1,114139,1,0,687,Bank,Jewellery,83.55,22,458009.36,394146.41,304934.39,66.5782,14.37,9,35942.45,3.1756,0.3149,2023,7,3,0
GLC003072,61,Female,Telangana,Farmer,4,40776,4,0,332,Bank,Jewellery,141.91,24,849936.37,716370.34,637452.28,75,26.09,15,50258.75,0.8113,4.9302,2023,10,4,1
GLC003073,35,Female,Maharashtra,Farmer,4,49586,1,0,399,Bank,Bar,41.29,22,222438.77,205463.57,157788.05,70.9355,26.46,6,28364.43,1.7482,0.572,2023,7,3,1
GLC003074,29,Male,Rajasthan,Small Business,1,26567,1,1,468,Bank,Jewellery,199.74,18,947741.79,790246.77,635949.9,67.1016,23.61,24,33499.71,0.7931,1.261,2022,5,2,0
GLC003075,59,Female,Tamil Nadu,Salaried,11,61228,0,0,770,NBFC,Coin,111.74,24,721101.27,623555.02,562700.56,78.0335,13.74,15,41040.83,1.4919,0.6703,2023,3,1,0
GLC003076,22,Male,Andhra Pradesh,Professional,12,197986,0,0,816,Bank,Jewellery,39.79,20,207116.65,163705.14,126298.49,60.9794,11.59,3,42915.32,4.6134,0.2168,2022,10,4,0
GLC003077,30,Male,Rajasthan,Daily Wage,5,18237,2,0,304,NBFC,Jewellery,21.17,22,122127.04,98704.39,104834.46,85.8405,28.98,24,5806.69,3.1407,0.6368,2024,7,3,1
GLC003078,39,Female,Karnataka,Daily Wage,4,27985,0,1,416,Bank,Coin,151.96,22,845636.01,784823.24,595498.57,70.4202,26.68,24,32286.82,0.8668,1.1537,2024,1,1,1
GLC003079,24,Female,Kerala,Professional,11,196921,0,0,762,NBFC,Jewellery,49.98,22,284290.1,239430.5,228116.93,80.2409,14.24,3,77850.73,2.5295,0.3953,2022,5,2,0
GLC003080,54,Female,Tamil Nadu,Salaried,1,38060,0,2,584,NBFC,Jewellery,149.3,24,982104.03,806782.25,883893.63,90,21.79,9,107340.94,0.3546,2.8203,2022,5,2,0
GLC003081,51,Male,Tamil Nadu,Professional,5,215187,0,0,765,Bank,Jewellery,145.44,20,796784.18,608077.73,478345.4,60.0345,9.93,9,55372.71,3.8862,0.2573,2024,10,4,0
GLC003082,35,Female,West Bengal,Farmer,8,32284,2,0,487,NBFC,Jewellery,199.37,20,1087392.14,884473.47,959212.53,88.2122,26.08,21,57376.54,0.5627,3.5545,2022,8,3,1
GLC003083,56,Male,Tamil Nadu,Small Business,4,77587,0,0,512,NBFC,Jewellery,22.39,20,110286.38,83581.08,96973.27,87.9286,24.02,18,6469.27,11.9932,0.0834,2024,5,2,0
GLC003084,57,Male,Gujarat,Salaried,6,88031,2,1,644,Bank,Coin,112.35,22,687531.35,624152.25,482299.8,70.1495,18.69,3,165800.28,0.5309,3.7669,2022,7,3,0
GLC003085,40,Male,Kerala,Salaried,8,60214,0,0,614,Bank,Coin,140.91,22,758804.82,688464.2,522107.8,68.8066,19.62,6,92064.86,0.654,1.529,2024,10,4,0
GLC003086,37,Male,Kerala,Small Business,4,80853,2,2,491,NBFC,Jewellery,42.57,20,236717.49,199638.96,196079.73,82.8328,24.34,9,24055.29,3.3611,0.595,2024,3,1,0
GLC003087,66,Male,Rajasthan,Daily Wage,2,19132,2,1,318,Bank,Jewellery,156.69,22,922220.02,735856.82,661038.09,71.679,27.34,15,52522.97,0.3643,5.4906,2022,8,3,1
GLC003088,49,Female,Rajasthan,Small Business,1,76303,0,1,601,NBFC,Coin,105.95,22,641795.69,548799.29,545204.16,84.9498,21.19,21,31298.6,2.4379,0.4102,2024,3,1,0
GLC003089,44,Male,Kerala,Farmer,3,29295,0,3,300,Bank,Jewellery,77.79,22,459802.91,356732.89,331181.32,72.0268,25.4,21,19697.99,1.4872,0.6724,2023,6,2,1
GLC003090,56,Female,Tamil Nadu,Small Business,4,70248,0,0,622,NBFC,Jewellery,75.73,24,492767.6,409204.42,407101.92,82.6154,22.05,21,23541.4,2.984,0.3351,2023,6,2,0
GLC003091,45,Male,Karnataka,Professional,6,120730,1,0,755,NBFC,Coin,76.3,24,505209.57,470265.7,398638.64,78.9056,14.9,12,35961.64,3.3572,0.2979,2024,8,3,0
GLC003092,36,Male,Kerala,Small Business,7,67719,1,0,695,NBFC,Jewellery,156.1,20,862370.88,726115.29,735226.37,85.2564,17.05,21,40739.63,1.6622,0.6016,2024,2,1,0
GLC003093,42,Male,Uttar Pradesh,Salaried,1,105833,0,0,804,NBFC,Jewellery,192.34,22,1064164.06,883611.15,881006.53,82.7886,11.87,6,151959.65,0.6965,1.4358,2023,10,4,0
GLC003094,53,Female,Andhra Pradesh,Farmer,4,16218,2,3,300,Bank,Jewellery,132.92,24,890523.36,718913.87,667892.52,75,26.8,21,40190.89,0.4035,4.9563,2023,5,2,1
GLC003095,21,Female,Andhra Pradesh,Salaried,3,53260,2,0,587,NBFC,Coin,47.87,18,227022.6,208344.38,188248.73,82.9207,22.17,15,14483.92,3.6772,0.5439,2023,1,1,0
GLC003096,38,Male,Kerala,Professional,7,75093,2,1,838,Bank,Jewellery,28.64,20,157983.36,118773.68,101872.25,64.4829,11.17,12,9011.72,8.3328,0.24,2022,11,4,0
GLC003097,57,Male,Kerala,Daily Wage,0,20648,1,1,300,NBFC,Jewellery,21.34,20,108141.64,84657.76,94043.97,86.9637,28.07,9,11709.12,1.7634,0.5671,2024,7,3,1
GLC003098,36,Female,Andhra Pradesh,Daily Wage,5,23572,1,1,321,Bank,Jewellery,115.1,20,588367.71,493527.04,437829.71,74.4143,25.41,24,23457.8,1.0049,0.9952,2022,10,4,1
GLC003099,59,Male,Kerala,Small Business,3,77169,0,0,609,Bank,Jewellery,178.16,18,805041.27,664054.91,511741.39,63.5671,18.59,6,89973.97,0.8577,1.1659,2023,9,3,0
GLC003100,57,Male,Maharashtra,Daily Wage,1,17947,3,2,300,NBFC,Jewellery,85.1,22,514840.91,436002.99,440820.17,85.6226,28.55,12,42660.49,0.4207,7.1311,2023,9,3,1
GLC003101,41,Male,Telangana,Salaried,7,53598,0,2,553,Bank,Jewellery,34.39,24,220329.58,167584.8,144246.25,65.4684,17.89,18,9196.18,5.8283,0.1716,2024,5,2,0
GLC003102,35,Male,Kerala,Professional,9,83754,0,1,863,Bank,Jewellery,91.73,24,536420.43,447479.26,353163.12,65.837,12.31,3,120144.5,0.6971,1.4345,2023,4,2,0
GLC003103,38,Male,Maharashtra,Small Business,0,22409,2,1,348,Bank,Jewellery,159.75,22,891170.71,674554.04,655681.52,73.5753,25.01,12,62321.91,0.3596,5.5622,2024,3,1,0
GLC003104,70,Male,Gujarat,Farmer,3,40656,0,1,407,NBFC,Coin,156.83,22,847306.33,736117.4,757590.99,89.4117,28.75,21,46330.47,0.8775,1.1396,2023,11,4,1
GLC003105,62,Male,Andhra Pradesh,Small Business,0,42675,1,0,593,NBFC,Jewellery,82.34,24,507097.02,446092.34,418931.1,82.6136,21.81,6,74330.05,0.5741,1.7418,2024,3,1,0
GLC003106,43,Male,Uttar Pradesh,Salaried,16,133542,2,0,742,NBFC,Jewellery,98.82,20,541720.9,461468.3,469959.67,86.7531,19.56,9,56565.2,2.3609,0.8472,2024,10,4,0
GLC003107,35,Male,Kerala,Daily Wage,7,19577,0,1,300,NBFC,Coin,128.09,22,725399.41,630460.56,639285.8,88.1288,28.13,15,51042.8,0.3835,2.6073,2024,10,4,1
GLC003108,43,Female,Tamil Nadu,Small Business,6,93617,0,2,527,NBFC,Jewellery,104.88,22,561375.86,459464.91,505238.27,90,26.33,6,90790.01,1.0311,0.9698,2022,5,2,1
GLC003109,44,Male,Tamil Nadu,Salaried,7,57569,1,2,648,Bank,Jewellery,52.42,22,292746.19,250674,205680.84,70.2591,17.62,12,18819.64,3.059,0.3269,2022,12,4,0
GLC003110,28,Male,West Bengal,Salaried,10,85007,1,1,622,Bank,Jewellery,155.93,22,921271.91,733411.85,673016.77,73.053,17.4,6,117930.34,0.7208,1.3873,2024,1,1,0
GLC003111,42,Male,Tamil Nadu,Farmer,5,30406,0,0,466,Bank,Jewellery,90.32,24,562712.46,428695.45,405255.38,72.0182,22.64,6,72072.08,0.4219,2.3703,2022,8,3,0
GLC003112,56,Male,Andhra Pradesh,Salaried,5,37210,1,1,647,Bank,Jewellery,71.99,22,426822.71,364705.08,272720.08,63.8954,19.08,9,32761.91,1.1358,0.8805,2024,11,4,0
GLC003113,22,Male,Gujarat,Daily Wage,3,24876,0,1,306,NBFC,Coin,59.91,24,387627.8,347280.68,348865.02,90,28,12,33667.56,0.7389,1.3534,2023,11,4,1
GLC003114,51,Male,Rajasthan,Farmer,9,53685,0,0,454,NBFC,Jewellery,176.2,24,1150298.72,997339.65,1035268.85,90,24.95,12,98371.19,0.5457,1.8324,2024,9,3,0
GLC003115,57,Female,Uttar Pradesh,Salaried,8,45587,0,0,680,Bank,Jewellery,63.16,24,411733.74,333773.15,292009.8,70.922,15.16,21,15918.36,2.8638,0.3492,2024,6,2,0
GLC003116,35,Female,Karnataka,Salaried,1,133259,2,0,744,NBFC,Jewellery,141.85,18,681490.33,558087.55,521401.44,76.509,16.1,3,178484.84,0.7466,2.6788,2023,3,1,0
GLC003117,60,Female,Maharashtra,Daily Wage,9,11607,1,2,353,NBFC,Coin,63.69,22,369407.06,322103.03,332466.35,90,27.87,15,26502.75,0.438,2.2833,2023,1,1,1
GLC003118,34,Male,Tamil Nadu,Farmer,3,44790,1,2,300,NBFC,Jewellery,53.27,20,260912.88,200927.05,234821.59,90,28.44,9,29279.59,1.5297,0.6537,2023,4,2,1
GLC003119,46,Male,Karnataka,Farmer,2,52848,1,0,524,Bank,Jewellery,86.53,18,387508.89,294995.61,287182.06,74.1098,22.28,9,34943.97,1.5124,0.6612,2022,7,3,0
GLC003120,38,Male,Tamil Nadu,Farmer,0,31561,0,0,386,Bank,Jewellery,188.78,22,1137149.73,891545.17,792878.79,69.7251,26.76,21,47696.16,0.6617,1.5112,2024,9,3,1
GLC003121,38,Female,Telangana,Farmer,6,42367,2,1,300,Bank,Jewellery,166.56,24,1091176.6,943893.51,713621.86,65.3993,25.61,21,42519.26,0.9964,2.0072,2024,1,1,1
GLC003122,35,Male,Tamil Nadu,Daily Wage,2,8441,0,1,317,Bank,Jewellery,59.07,20,309154.22,266206.95,218005.35,70.5167,26.17,9,26940.04,0.3133,3.1916,2023,8,3,1
GLC003123,49,Female,Rajasthan,Small Business,1,50153,1,0,546,Bank,Jewellery,75.6,22,452170.99,346135.28,339128.24,75,22.61,15,26164.65,1.9168,0.5217,2023,12,4,1
GLC003124,51,Male,Kerala,Salaried,9,89895,0,2,435,Bank,Bar,123.59,22,685974.99,656454.23,496968.99,72.4471,25.32,3,172695.68,0.5205,1.9211,2024,2,1,0
GLC003125,41,Male,Karnataka,Salaried,3,123360,0,2,741,NBFC,Jewellery,88.36,24,514351.64,402422.89,445637.86,86.6407,19.36,6,78522.85,1.571,0.6365,2022,11,4,0
GLC003126,27,Male,Karnataka,Salaried,11,74119,3,2,546,Bank,Jewellery,175.08,18,806636.9,689787.77,604977.68,75,23.08,21,35289.38,2.1003,1.4284,2024,7,3,0
GLC003127,46,Male,Tamil Nadu,Daily Wage,1,10668,4,0,405,Bank,Jewellery,111.94,22,673791.61,570907.3,503700.33,74.7561,26.66,15,39853.76,0.2677,14.9433,2023,12,4,1
GLC003128,46,Male,Kerala,Professional,4,262961,2,1,656,NBFC,Jewellery,173.1,20,842694.97,724766.25,711272.48,84.4045,16.64,15,52847.33,4.9759,0.4019,2023,9,3,0
GLC003129,39,Male,Kerala,Salaried,8,130129,0,0,587,NBFC,Jewellery,54.84,24,323193.9,279836.56,280797.97,86.8822,23.8,9,34374.73,3.7856,0.2642,2022,1,1,0
GLC003130,62,Male,Uttar Pradesh,Salaried,13,87128,1,1,701,NBFC,Jewellery,138.54,20,706953.68,548954.94,585983.3,82.8885,17.65,18,37291.43,2.3364,0.428,2023,9,3,0
GLC003131,24,Female,Uttar Pradesh,Salaried,10,65033,1,0,597,NBFC,Jewellery,85.54,22,479515.9,396542.64,419027.37,87.3855,20.41,9,50607.02,1.2851,0.7782,2022,9,3,0
GLC003132,21,Male,Kerala,Professional,11,260522,2,0,728,Bank,Jewellery,25.62,22,147354.88,112074.12,97755.37,66.3401,16.65,6,17092.85,15.2416,0.1312,2024,5,2,0
GLC003133,33,Male,Andhra Pradesh,Small Business,0,48523,2,0,575,Bank,Jewellery,79.48,24,497928.2,379052.89,347254.13,69.7398,17.82,18,22127.04,2.1929,0.912,2023,8,3,0
GLC003134,49,Male,Andhra Pradesh,Farmer,6,11430,2,0,348,Bank,Jewellery,71.28,22,381150.27,319978.06,285862.7,75,27.49,12,27516.18,0.4154,4.8147,2023,3,1,0
GLC003135,30,Female,Andhra Pradesh,Salaried,7,62957,0,0,600,Bank,Jewellery,67.73,20,355016.75,293851.71,254640.73,71.7264,17.38,21,14150.04,4.4492,0.2248,2024,3,1,0
GLC003136,31,Male,Tamil Nadu,Salaried,6,90501,0,0,774,NBFC,Jewellery,127.33,24,751973.13,630200.93,648726.47,86.2699,15.17,3,221732.37,0.4082,2.4501,2023,10,4,0
GLC003137,52,Female,Rajasthan,Salaried,3,38619,0,1,532,Bank,Jewellery,84.18,22,496527.91,372539.9,372395.93,75,23.95,9,45615.18,0.8466,1.1812,2024,1,1,0
GLC003138,47,Male,Rajasthan,Small Business,5,76240,3,0,494,Bank,Coin,26.89,24,178754.4,161584.22,134065.8,75,23.01,15,10369.45,7.3524,0.408,2022,9,3,0
GLC003139,46,Female,Kerala,Daily Wage,1,18180,3,2,300,NBFC,Jewellery,46.08,22,282868.58,215662.2,254581.72,90,27.31,21,15384.62,1.1817,2.5387,2023,8,3,1
GLC003140,50,Male,Maharashtra,Small Business,1,21041,1,0,424,NBFC,Coin,104.02,22,591093.9,555567.13,522051.18,88.3195,29.79,24,29132.95,0.7222,1.3846,2023,1,1,0
GLC003141,37,Male,Kerala,Professional,13,228683,2,0,809,Bank,Jewellery,105.79,24,675281.87,549913.23,424734.06,62.8973,10.87,12,37512.95,6.0961,0.3281,2023,5,2,0
